Series;Time;Value
txCacheSize;2014-06-18T21:20:00.000Z;960.4653846153841
txCacheSize;2014-06-19T14:40:00.000Z;1242.5456730769226
txCacheSize;2014-06-20T08:00:00.000Z;866.734935897436
txCacheSize;2014-06-21T01:20:00.000Z;1003.9013141025644
txCacheSize;2014-06-21T18:40:00.000Z;784.0288461538468
txCacheSize;2014-06-22T12:00:00.000Z;1065.8152243589743
txCacheSize;2014-06-23T05:20:00.000Z;1143.64358974359
txCacheSize;2014-06-23T22:40:00.000Z;921.1566666666665
txCacheSize;2014-06-24T16:00:00.000Z;968.063621794872
txCacheSize;2014-06-25T09:20:00.000Z;1181.349519230769
txCacheSize;2014-06-26T02:40:00.000Z;1084.2
txCacheSize;2014-06-26T20:00:00.000Z;808.5846153846153
txCacheSize;2014-06-27T13:20:00.000Z;1126.658878205128
txCacheSize;2014-06-28T06:40:00.000Z;882.6091346153844
txCacheSize;2014-06-29T00:00:00.000Z;958.1057692307694
txCacheSize;2014-06-29T17:20:00.000Z;1402.904487179487
txCacheSize;2014-06-30T10:40:00.000Z;1822.590384615385
txCacheSize;2014-07-01T04:00:00.000Z;1776.1785256410249
txCacheSize;2014-07-01T21:20:00.000Z;1372.503044871795
txCacheSize;2014-07-02T14:40:00.000Z;1362.81875
txCacheSize;2014-07-03T08:00:00.000Z;1601.1639423076924
txCacheSize;2014-07-04T01:20:00.000Z;1014.6054487179489
txCacheSize;2014-07-04T18:40:00.000Z;802.9937500000001
txCacheSize;2014-07-05T12:00:00.000Z;1106.1253205128205
txCacheSize;2014-07-06T05:20:00.000Z;1355.3238782051287
txCacheSize;2014-07-06T22:40:00.000Z;1276.7761217948716
txCacheSize;2014-07-07T16:00:00.000Z;1678.3445512820513
txCacheSize;2014-07-08T09:20:00.000Z;1297.2503205128205
txCacheSize;2014-07-09T02:40:00.000Z;1378.6983974358975
txCacheSize;2014-07-09T20:00:00.000Z;1237.1620192307694
txCacheSize;2014-07-10T13:20:00.000Z;1165.7600961538458
txCacheSize;2014-07-11T06:40:00.000Z;1427.8065705128208
txCacheSize;2014-07-12T00:00:00.000Z;916.3464743589744
txCacheSize;2014-07-12T17:20:00.000Z;919.3802884615384
txCacheSize;2014-07-13T10:40:00.000Z;1072.4163461538465
txCacheSize;2014-07-14T04:00:00.000Z;1371.7998397435897
txCacheSize;2014-07-14T21:20:00.000Z;1224.4830128205133
txCacheSize;2014-07-15T14:40:00.000Z;1136.8011217948722
txCacheSize;2014-07-16T08:00:00.000Z;1471.5325320512818
txCacheSize;2014-07-17T01:20:00.000Z;1080.5891025641024
txCacheSize;2014-07-17T18:40:00.000Z;1131.9783653846155
txCacheSize;2014-07-18T12:00:00.000Z;1233.758974358975
txCacheSize;2014-07-19T05:20:00.000Z;1056.7016025641021
txCacheSize;2014-07-19T22:40:00.000Z;870.9695512820514
txCacheSize;2014-07-20T16:00:00.000Z;1292.9067307692303
txCacheSize;2014-07-21T09:20:00.000Z;1134.4671474358975
txCacheSize;2014-07-22T02:40:00.000Z;1446.4790064102565
txCacheSize;2014-07-22T20:00:00.000Z;1394.5258012820511
txCacheSize;2014-07-23T13:20:00.000Z;1405.9716346153853
txCacheSize;2014-07-24T06:40:00.000Z;1756.7097756410255
txCacheSize;2014-07-25T00:00:00.000Z;1173.654647435898
txCacheSize;2014-07-25T17:20:00.000Z;1153.130608974359
txCacheSize;2014-07-26T10:40:00.000Z;1092.0165064102564
txCacheSize;2014-07-27T04:00:00.000Z;1071.5217948717948
txCacheSize;2014-07-27T21:20:00.000Z;1267.6892628205128
txCacheSize;2014-07-28T14:40:00.000Z;1222.9538461538457
txCacheSize;2014-07-29T08:00:00.000Z;1444.249519230769
txCacheSize;2014-07-30T01:20:00.000Z;965.0254807692307
txCacheSize;2014-07-30T18:40:00.000Z;1335.225769230769
txCacheSize;2014-07-31T12:00:00.000Z;1567.7685897435902
txCacheSize;2014-08-01T05:20:00.000Z;1221.7317307692308
txCacheSize;2014-08-01T22:40:00.000Z;1022.5589743589742
txCacheSize;2014-08-02T16:00:00.000Z;940.7532051282046
txCacheSize;2014-08-03T09:20:00.000Z;1216.0059294871799
txCacheSize;2014-08-04T02:40:00.000Z;1606.7291666666665
txCacheSize;2014-08-04T20:00:00.000Z;1423.5735576923073
txCacheSize;2014-08-05T13:20:00.000Z;1729.0857371794878
txCacheSize;2014-08-06T06:40:00.000Z;1433.3315705128202
txCacheSize;2014-08-07T00:00:00.000Z;1338.7181089743588
txCacheSize;2014-08-07T17:20:00.000Z;1277.200641025641
txCacheSize;2014-08-08T10:40:00.000Z;1419.9647435897434
txCacheSize;2014-08-09T04:00:00.000Z;1039.2786858974357
txCacheSize;2014-08-09T21:20:00.000Z;692.1088141025643
txCacheSize;2014-08-10T14:40:00.000Z;1341.2498397435886
txCacheSize;2014-08-11T08:00:00.000Z;1413.599839743589
txCacheSize;2014-08-12T01:20:00.000Z;1217.2580128205127
txCacheSize;2014-08-12T18:40:00.000Z;1224.2101602564103
txCacheSize;2014-08-13T12:00:00.000Z;1613.4727564102566
txCacheSize;2014-08-14T05:20:00.000Z;1412.5174679487181
txCacheSize;2014-08-14T22:40:00.000Z;1174.1828525641024
txCacheSize;2014-08-15T16:00:00.000Z;2005.4102564102577
txCacheSize;2014-08-16T09:20:00.000Z;1289.32483974359
txCacheSize;2014-08-17T02:40:00.000Z;958.5155448717946
txCacheSize;2014-08-17T20:00:00.000Z;1054.051442307692
txCacheSize;2014-08-18T13:20:00.000Z;1163.421794871795
txCacheSize;2014-08-19T06:40:00.000Z;1342.2708333333335
txCacheSize;2014-08-20T00:00:00.000Z;1166.1948717948717
txCacheSize;2014-08-20T17:20:00.000Z;1182.232371794872
txCacheSize;2014-08-21T10:40:00.000Z;1278.4201923076923
txCacheSize;2014-08-22T04:00:00.000Z;1402.8804487179486
txCacheSize;2014-08-22T21:20:00.000Z;918.1110576923073
txCacheSize;2014-08-23T14:40:00.000Z;1119.9040064102567
txCacheSize;2014-08-24T08:00:00.000Z;1466.1665064102567
txCacheSize;2014-08-25T01:20:00.000Z;1367.9769230769234
txCacheSize;2014-08-25T18:40:00.000Z;1381.967147435898
txCacheSize;2014-08-26T12:00:00.000Z;1312.607371794872
txCacheSize;2014-08-27T05:20:00.000Z;1706.2599358974358
txCacheSize;2014-08-27T22:40:00.000Z;1024.868108974359
txCacheSize;2014-08-28T16:00:00.000Z;1301.1435897435902
txCacheSize;2014-08-29T09:20:00.000Z;1131.8020833333335
txCacheSize;2014-08-30T02:40:00.000Z;1103.0878205128206
txCacheSize;2014-08-30T20:00:00.000Z;770.7383974358975
txCacheSize;2014-08-31T13:20:00.000Z;1125.71875
txCacheSize;2014-09-01T06:40:00.000Z;1506.1238782051287
txCacheSize;2014-09-02T00:00:00.000Z;1405.589903846154
txCacheSize;2014-09-02T17:20:00.000Z;1430.9701923076925
txCacheSize;2014-09-03T10:40:00.000Z;1391.564903846154
txCacheSize;2014-09-04T04:00:00.000Z;1350.1407051282054
txCacheSize;2014-09-04T21:20:00.000Z;1243.7560897435899
txCacheSize;2014-09-05T14:40:00.000Z;1709.8551282051283
txCacheSize;2014-09-06T08:00:00.000Z;1068.6378205128206
txCacheSize;2014-09-07T01:20:00.000Z;1071.8557692307693
txCacheSize;2014-09-07T18:40:00.000Z;1103.9378205128207
txCacheSize;2014-09-08T12:00:00.000Z;1788.6272435897436
txCacheSize;2014-09-09T05:20:00.000Z;1949.018269230769
txCacheSize;2014-09-09T22:40:00.000Z;1729.347596153846
txCacheSize;2014-09-10T16:00:00.000Z;1365.2131410256409
txCacheSize;2014-09-11T09:20:00.000Z;1061.323397435897
txCacheSize;2014-09-12T02:40:00.000Z;1107.1597756410256
txCacheSize;2014-09-12T20:00:00.000Z;1128.1842948717951
txCacheSize;2014-09-13T13:20:00.000Z;1025.3977564102565
txCacheSize;2014-09-14T06:40:00.000Z;1142.6589743589743
txCacheSize;2014-09-15T00:00:00.000Z;1459.0290064102564
txCacheSize;2014-09-15T17:20:00.000Z;1745.7360576923081
txCacheSize;2014-09-16T10:40:00.000Z;1519.658653846154
txCacheSize;2014-09-17T04:00:00.000Z;1168.5479166666667
txCacheSize;2014-09-17T21:20:00.000Z;1395.9737179487174
txCacheSize;2014-09-18T14:40:00.000Z;1106.6700320512819
txCacheSize;2014-09-19T08:00:00.000Z;1036.0413461538462
txCacheSize;2014-09-20T01:20:00.000Z;1096.8575320512823
txCacheSize;2014-09-20T18:40:00.000Z;1046.3979166666666
txCacheSize;2014-09-21T12:00:00.000Z;1250.4594551282048
txCacheSize;2014-09-22T05:20:00.000Z;1440.6774038461538
txCacheSize;2014-09-22T22:40:00.000Z;1364.9641025641026
txCacheSize;2014-09-23T16:00:00.000Z;1489.4767628205132
txCacheSize;2014-09-24T09:20:00.000Z;1634.4649038461534
txCacheSize;2014-09-25T02:40:00.000Z;1610.4580128205123
txCacheSize;2014-09-25T20:00:00.000Z;1256.7144230769231
txCacheSize;2014-09-26T13:20:00.000Z;1865.46907051282
txCacheSize;2014-09-27T06:40:00.000Z;1434.4924679487178
txCacheSize;2014-09-28T00:00:00.000Z;1251.6184294871798
txCacheSize;2014-09-28T17:20:00.000Z;1607.7036858974361
txCacheSize;2014-09-29T10:40:00.000Z;1975.2325320512823
txCacheSize;2014-09-30T04:00:00.000Z;1403.744391025641
txCacheSize;2014-09-30T21:20:00.000Z;1627.819927536232
txCacheSize;2014-10-01T14:40:00.000Z;1503.2484210526316
txCacheSize;2014-10-02T08:00:00.000Z;1723.314743589744
txCacheSize;2014-10-03T01:20:00.000Z;1491.5402243589742
txCacheSize;2014-10-03T18:40:00.000Z;1541.7592948717947
txCacheSize;2014-10-04T12:00:00.000Z;5003.453921568628
txCacheSize;2014-10-05T05:20:00.000Z;1569.3905448717949
txCacheSize;2014-10-05T22:40:00.000Z;1508.74375
txCacheSize;2014-10-06T16:00:00.000Z;1636.5012820512825
txCacheSize;2014-10-07T09:20:00.000Z;2185.251121794872
txCacheSize;2014-10-08T02:40:00.000Z;1601.157211538462
txCacheSize;2014-10-08T20:00:00.000Z;1525.5293269230767
txCacheSize;2014-10-09T13:20:00.000Z;2004.967147435897
txCacheSize;2014-10-10T06:40:00.000Z;1501.1645833333337
txCacheSize;2014-10-11T00:00:00.000Z;1138.3363782051288
txCacheSize;2014-10-11T17:20:00.000Z;1160.390737179487
txCacheSize;2014-10-12T10:40:00.000Z;1450.813942307692
txCacheSize;2014-10-13T04:00:00.000Z;1701.9969551282056
txCacheSize;2014-10-13T21:20:00.000Z;1805.8416666666662
txCacheSize;2014-10-14T14:40:00.000Z;1725.3616987179482
txCacheSize;2014-10-15T08:00:00.000Z;1570.1713141025639
txCacheSize;2014-10-16T01:20:00.000Z;1314.4799679487178
txCacheSize;2014-10-16T18:40:00.000Z;1615.4094551282055
txCacheSize;2014-10-17T12:00:00.000Z;1382.3375000000003
txCacheSize;2014-10-18T05:20:00.000Z;1333.7345512820514
txCacheSize;2014-10-18T22:40:00.000Z;1220.8435897435897
txCacheSize;2014-10-19T16:00:00.000Z;1805.3057692307693
txCacheSize;2014-10-20T09:20:00.000Z;2137.4120192307682
txCacheSize;2014-10-21T02:40:00.000Z;1531.742307692308
txCacheSize;2014-10-21T20:00:00.000Z;1453.7716346153845
txCacheSize;2014-10-22T13:20:00.000Z;1453.3410256410257
txCacheSize;2014-10-23T06:40:00.000Z;1507.1823717948716
txCacheSize;2014-10-24T00:00:00.000Z;1466.841506410256
txCacheSize;2014-10-24T17:20:00.000Z;1332.559134615385
txCacheSize;2014-10-25T10:40:00.000Z;1347.6474358974358
txCacheSize;2014-10-26T04:00:00.000Z;1851.492211538462
txCacheSize;2014-10-26T21:20:00.000Z;1272.210993589744
txCacheSize;2014-10-27T14:40:00.000Z;1906.8184294871799
txCacheSize;2014-10-28T08:00:00.000Z;1813.6165064102565
txCacheSize;2014-10-29T01:20:00.000Z;1705.1802884615386
txCacheSize;2014-10-29T18:40:00.000Z;1389.6182692307689
txCacheSize;2014-10-30T12:00:00.000Z;1591.6929487179486
txCacheSize;2014-10-31T05:20:00.000Z;1402.6166666666666
txCacheSize;2014-10-31T22:40:00.000Z;1156.398397435897
txCacheSize;2014-11-01T16:00:00.000Z;1136.8624999999997
txCacheSize;2014-11-02T09:20:00.000Z;1552.135416666667
txCacheSize;2014-11-03T02:40:00.000Z;1757.369230769231
txCacheSize;2014-11-03T20:00:00.000Z;1432.7674679487188
txCacheSize;2014-11-04T13:20:00.000Z;1584.6783653846155
txCacheSize;2014-11-05T06:40:00.000Z;2091.3939102564104
txCacheSize;2014-11-06T00:00:00.000Z;1446.0054487179493
txCacheSize;2014-11-06T17:20:00.000Z;1941.8057692307693
txCacheSize;2014-11-07T10:40:00.000Z;2237.7910256410255
txCacheSize;2014-11-08T04:00:00.000Z;1373.8169871794876
txCacheSize;2014-11-08T21:20:00.000Z;1300.2868589743593
txCacheSize;2014-11-09T14:40:00.000Z;1286.1432692307692
txCacheSize;2014-11-10T08:00:00.000Z;1973.5809294871794
txCacheSize;2014-11-11T01:20:00.000Z;1552.9128205128197
txCacheSize;2014-11-11T18:40:00.000Z;1946.4863782051289
txCacheSize;2014-11-12T12:00:00.000Z;2202.3387820512817
txCacheSize;2014-11-13T05:20:00.000Z;2120.750641025641
txCacheSize;2014-11-13T22:40:00.000Z;1625.6674679487178
txCacheSize;2014-11-14T16:00:00.000Z;1408.191987179487
txCacheSize;2014-11-15T09:20:00.000Z;1485.0019230769235
txCacheSize;2014-11-16T02:40:00.000Z;1607.8562500000005
txCacheSize;2014-11-16T20:00:00.000Z;1488.095192307692
txCacheSize;2014-11-17T13:20:00.000Z;1851.1766025641032
txCacheSize;2014-11-18T06:40:00.000Z;1670.8745192307697
txCacheSize;2014-11-19T00:00:00.000Z;1921.7600961538462
txCacheSize;2014-11-19T17:20:00.000Z;1675.702243589744
txCacheSize;2014-11-20T10:40:00.000Z;2062.117788461538
txCacheSize;2014-11-21T04:00:00.000Z;1765.9706730769226
txCacheSize;2014-11-21T21:20:00.000Z;1354.1713141025646
txCacheSize;2014-11-22T14:40:00.000Z;1714.1828525641033
txCacheSize;2014-11-23T08:00:00.000Z;5390.32451923077
txCacheSize;2014-11-24T01:20:00.000Z;1672.3918269230765
txCacheSize;2014-11-24T18:40:00.000Z;1886.9283653846153
txCacheSize;2014-11-25T12:00:00.000Z;2045.6899038461536
txCacheSize;2014-11-26T05:20:00.000Z;1786.912980769231
txCacheSize;2014-11-26T22:40:00.000Z;1515.1681089743588
txCacheSize;2014-11-27T16:00:00.000Z;1352.993269230769
txCacheSize;2014-11-28T09:20:00.000Z;1749.7067307692307
txCacheSize;2014-11-29T02:40:00.000Z;1377.8139423076923
txCacheSize;2014-11-29T20:00:00.000Z;1100.924198717949
txCacheSize;2014-11-30T13:20:00.000Z;1638.4508012820515
txCacheSize;2014-12-01T06:40:00.000Z;2261.5115384615374
txCacheSize;2014-12-02T00:00:00.000Z;1599.1514423076926
txCacheSize;2014-12-02T17:20:00.000Z;2307.2360576923074
txCacheSize;2014-12-03T10:40:00.000Z;2247.9629807692304
txCacheSize;2014-12-04T04:00:00.000Z;1965.4987179487175
txCacheSize;2014-12-04T21:20:00.000Z;1723.1717948717949
txCacheSize;2014-12-05T14:40:00.000Z;1462.835576923077
txCacheSize;2014-12-06T08:00:00.000Z;2010.798237179487
txCacheSize;2014-12-07T01:20:00.000Z;1565.117147435897
txCacheSize;2014-12-07T18:40:00.000Z;1672.9185897435893
txCacheSize;2014-12-08T12:00:00.000Z;2179.088141025641
txCacheSize;2014-12-09T05:20:00.000Z;1824.8855769230772
txCacheSize;2014-12-09T22:40:00.000Z;1455.0665064102568
txCacheSize;2014-12-10T16:00:00.000Z;2148.170352564103
txCacheSize;2014-12-11T09:20:00.000Z;1738.712980769231
txCacheSize;2014-12-12T02:40:00.000Z;1440.1902243589745
txCacheSize;2014-12-12T20:00:00.000Z;1644.4288461538463
txCacheSize;2014-12-13T13:20:00.000Z;1664.8700320512821
txCacheSize;2014-12-14T06:40:00.000Z;1947.5668269230762
txCacheSize;2014-12-15T00:00:00.000Z;1975.0858974358976
txCacheSize;2014-12-15T17:20:00.000Z;2385.121314102564
txCacheSize;2014-12-16T10:40:00.000Z;1946.8591346153846
txCacheSize;2014-12-17T04:00:00.000Z;2110.1121794871788
txCacheSize;2014-12-17T21:20:00.000Z;2093.8224358974358
txCacheSize;2014-12-18T14:40:00.000Z;2212.520833333333
txCacheSize;2014-12-19T08:00:00.000Z;1822.2277243589742
txCacheSize;2014-12-20T01:20:00.000Z;1659.5028846153841
txCacheSize;2014-12-20T18:40:00.000Z;1480.826602564102
txCacheSize;2014-12-21T12:00:00.000Z;2254.2280448717956
txCacheSize;2014-12-22T05:20:00.000Z;1910.7690705128205
txCacheSize;2014-12-22T22:40:00.000Z;1795.5322115384613
txCacheSize;2014-12-23T16:00:00.000Z;1613.1905448717948
txCacheSize;2014-12-24T09:20:00.000Z;1450.6415064102564
txCacheSize;2014-12-25T02:40:00.000Z;1218.0456730769233
txCacheSize;2014-12-25T20:00:00.000Z;1326.9383012820513
txCacheSize;2014-12-26T13:20:00.000Z;1287.8097756410264
txCacheSize;2014-12-27T06:40:00.000Z;1450.0483974358972
txCacheSize;2014-12-28T00:00:00.000Z;1189.340865384615
txCacheSize;2014-12-28T17:20:00.000Z;1146.1479166666666
txCacheSize;2014-12-29T10:40:00.000Z;1758.118108974359
txCacheSize;2014-12-30T04:00:00.000Z;1548.5858974358985
txCacheSize;2014-12-30T21:20:00.000Z;1437.6073717948714
txCacheSize;2014-12-31T14:40:00.000Z;1059.070192307692
txCacheSize;2015-01-01T08:00:00.000Z;1176.4206730769235
txCacheSize;2015-01-02T01:20:00.000Z;1321.059935897436
txCacheSize;2015-01-02T18:40:00.000Z;1414.7846153846158
txCacheSize;2015-01-03T12:00:00.000Z;1897.0179487179487
txCacheSize;2015-01-04T05:20:00.000Z;1638.4144230769234
txCacheSize;2015-01-04T22:40:00.000Z;1592.8517628205122
txCacheSize;2015-01-05T16:00:00.000Z;1939.3013782051287
txCacheSize;2015-01-06T09:20:00.000Z;1506.2052884615382
txCacheSize;2015-01-07T02:40:00.000Z;1783.357692307692
txCacheSize;2015-01-07T20:00:00.000Z;1855.7628205128194
txCacheSize;2015-01-08T13:20:00.000Z;1967.5849358974363
txCacheSize;2015-01-09T06:40:00.000Z;2398.389487179487
txCacheSize;2015-01-10T00:00:00.000Z;2010.8455128205123
txCacheSize;2015-01-10T17:20:00.000Z;1792.4403846153846
txCacheSize;2015-01-11T10:40:00.000Z;1722.538493589744
txCacheSize;2015-01-12T04:00:00.000Z;1763.850961538461
txCacheSize;2015-01-12T21:20:00.000Z;2915.687980769231
txCacheSize;2015-01-13T14:40:00.000Z;2568.345352564102
txCacheSize;2015-01-14T08:00:00.000Z;2657.708012820513
txCacheSize;2015-01-15T01:20:00.000Z;2213.1052884615387
txCacheSize;2015-01-15T18:40:00.000Z;1849.7397435897437
txCacheSize;2015-01-16T12:00:00.000Z;1871.9584935897437
txCacheSize;2015-01-17T05:20:00.000Z;1828.0741987179488
txCacheSize;2015-01-17T22:40:00.000Z;1542.8338141025636
txCacheSize;2015-01-18T16:00:00.000Z;1814.8038461538451
txCacheSize;2015-01-19T09:20:00.000Z;2374.6689102564105
txCacheSize;2015-01-20T02:40:00.000Z;2993.5838141025642
txCacheSize;2015-01-20T20:00:00.000Z;6318
txCacheSize;2015-01-21T13:20:00.000Z;6318
txCacheSize;2015-01-22T06:40:00.000Z;6318
txCacheSize;2015-01-23T00:00:00.000Z;5262.678846153848
txCacheSize;2015-01-23T17:20:00.000Z;2198.200641025641
txCacheSize;2015-01-24T10:40:00.000Z;2172.205769230769
txCacheSize;2015-01-25T04:00:00.000Z;2064.452403846154
txCacheSize;2015-01-25T21:20:00.000Z;2482.885737179487
txCacheSize;2015-01-26T14:40:00.000Z;2403.6410256410263
txCacheSize;2015-01-27T08:00:00.000Z;2148.2338141025652
txCacheSize;2015-01-28T01:20:00.000Z;1820.9496794871798
txCacheSize;2015-01-28T18:40:00.000Z;1358.7509615384608
txCacheSize;2015-01-29T12:00:00.000Z;1787.4971153846154
txCacheSize;2015-01-30T05:20:00.000Z;1768.4081730769228
txCacheSize;2015-01-30T22:40:00.000Z;1487.90641025641
txCacheSize;2015-01-31T16:00:00.000Z;1475.5703525641024
txCacheSize;2015-02-01T09:20:00.000Z;1895.217948717949
txCacheSize;2015-02-02T02:40:00.000Z;1611.2015705128206
txCacheSize;2015-02-02T20:00:00.000Z;1872.9636217948716
txCacheSize;2015-02-03T13:20:00.000Z;1908.9051282051282
txCacheSize;2015-02-04T06:40:00.000Z;1903.4916666666666
txCacheSize;2015-02-05T00:00:00.000Z;1740.8269230769229
txCacheSize;2015-02-05T17:20:00.000Z;1350.746474358974
txCacheSize;2015-02-06T10:40:00.000Z;1648.3852564102565
txCacheSize;2015-02-07T04:00:00.000Z;1384.6600961538459
txCacheSize;2015-02-07T21:20:00.000Z;1611.5618589743592
txCacheSize;2015-02-08T14:40:00.000Z;1632.6732371794872
txCacheSize;2015-02-09T08:00:00.000Z;2173.6926282051286
txCacheSize;2015-02-10T01:20:00.000Z;1927.260897435898
txCacheSize;2015-02-10T18:40:00.000Z;2057.3434294871795
txCacheSize;2015-02-11T12:00:00.000Z;1891.235737179487
txCacheSize;2015-02-12T05:20:00.000Z;2289.645833333334
txCacheSize;2015-02-12T22:40:00.000Z;2039.1014423076924
txCacheSize;2015-02-13T16:00:00.000Z;2726.2366987179485
txCacheSize;2015-02-14T09:20:00.000Z;2521.681249999999
txCacheSize;2015-02-15T02:40:00.000Z;1884.2278846153854
txCacheSize;2015-02-15T20:00:00.000Z;2044.1719551282042
txCacheSize;2015-02-16T13:20:00.000Z;2192.0373076923065
txCacheSize;2015-02-17T06:40:00.000Z;2619.310256410257
txCacheSize;2015-02-18T00:00:00.000Z;1992.2721153846157
txCacheSize;2015-02-18T17:20:00.000Z;1689.9538461538464
txCacheSize;2015-02-19T10:40:00.000Z;2134.059615384616
txCacheSize;2015-02-20T04:00:00.000Z;2198.9594551282057
txCacheSize;2015-02-20T21:20:00.000Z;1962.8501602564106
txCacheSize;2015-02-21T14:40:00.000Z;3121.6812500000005
txCacheSize;2015-02-22T08:00:00.000Z;1737.9923076923078
txCacheSize;2015-02-23T01:20:00.000Z;2122.510865384616
txCacheSize;2015-02-23T18:40:00.000Z;1982.7693910256412
txCacheSize;2015-02-24T12:00:00.000Z;2265.557211538462
txCacheSize;2015-02-25T05:20:00.000Z;1875.4516025641033
txCacheSize;2015-02-25T22:40:00.000Z;1885.377564102564
txCacheSize;2015-02-26T16:00:00.000Z;1950.5453525641024
txCacheSize;2015-02-27T09:20:00.000Z;2080.156249999999
txCacheSize;2015-02-28T02:40:00.000Z;2052.8891025641033
txCacheSize;2015-02-28T20:00:00.000Z;1478.2205128205132
txCacheSize;2015-03-01T13:20:00.000Z;2387.0530448717955
txCacheSize;2015-03-02T06:40:00.000Z;2041.7113782051288
txCacheSize;2015-03-03T00:00:00.000Z;2197.204326923077
txCacheSize;2015-03-03T17:20:00.000Z;2036.8280448717956
txCacheSize;2015-03-04T10:40:00.000Z;2001.543269230769
txCacheSize;2015-03-05T04:00:00.000Z;2857.471955128205
txCacheSize;2015-03-05T21:20:00.000Z;1835.2314102564108
txCacheSize;2015-03-06T14:40:00.000Z;2227.6245192307692
txCacheSize;2015-03-07T08:00:00.000Z;1888.9011217948723
txCacheSize;2015-03-08T01:20:00.000Z;1363.480608974359
txCacheSize;2015-03-08T18:40:00.000Z;1994.4318910256409
txCacheSize;2015-03-09T12:00:00.000Z;2967.7059294871806
txCacheSize;2015-03-10T05:20:00.000Z;2137.071474358974
txCacheSize;2015-03-10T22:40:00.000Z;2084.244391025642
txCacheSize;2015-03-11T16:00:00.000Z;2543.373076923077
txCacheSize;2015-03-12T09:20:00.000Z;2236.9124999999995
txCacheSize;2015-03-13T02:40:00.000Z;1997.9213141025643
txCacheSize;2015-03-13T20:00:00.000Z;1642.7681089743592
txCacheSize;2015-03-14T13:20:00.000Z;2214.268044871794
txCacheSize;2015-03-15T06:40:00.000Z;1720.1288461538459
txCacheSize;2015-03-16T00:00:00.000Z;2250.2456730769222
txCacheSize;2015-03-16T17:20:00.000Z;2501.905987055017
txCacheSize;2015-03-17T10:40:00.000Z;2432.6298076923076
txCacheSize;2015-03-18T04:00:00.000Z;2110.500064102564
txCacheSize;2015-03-18T21:20:00.000Z;2120.201923076924
txCacheSize;2015-03-19T14:40:00.000Z;2568.9219551282054
txCacheSize;2015-03-20T08:00:00.000Z;2496.8758012820513
txCacheSize;2015-03-21T01:20:00.000Z;1622.7637820512825
txCacheSize;2015-03-21T18:40:00.000Z;1966.4677884615385
txCacheSize;2015-03-22T12:00:00.000Z;1743.2314102564103
txCacheSize;2015-03-23T05:20:00.000Z;2396.469070512821
txCacheSize;2015-03-23T22:40:00.000Z;1699.7862179487174
txCacheSize;2015-03-24T16:00:00.000Z;1638.5756410256408
